7254,Original Rice Crispy,Snack Bar,b_eqs5ptz2u9,4960,4960,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4979.0
7255,Edinburgh Rock Cartons,Hard Candy,b_bdq0o16j8x,664,664,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0
7256,Zanzibar Racing snails,Snack Bar,b_41jaooia24,1800,1800,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0
7257,Cherry Grazie 12 bar carton GBFCR-13,Snack Bar,b_w84xszrnqv,189,189,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0
7258,PEZ Nintendo Blister Pack,Hard Candy,b_wxg6yqaab4,189,189,189.0,189.0,189.0,189.0,189.0,189.0,0.0,0.0,189.0,189.0,250.0,250.0,250.0,250.0,200.0,200.0,200.0,200.0
7259,The Office Dundie Award,Hard Candy,b_wxg6yqaab4,189,189,189.0,189.0,189.0,189.0,189.0,189.0,0.0,0.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,
7260,"Fitness 100% chocolate Vegan Energy Protein Bars, Sugar-Free",Snack Bar,b_9fuv7uomkv,9999820,9999820,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0,9999820.0
7261,Matcha Vegan Energy Protein Bars,Snack Bar,b_9fuv7uomkv,,,99999856.0,,,,,,,,,,,,,,,,,99999856.0
7262,Dark Raw Chocolate Vegan Energy Protein Bars,Snack Bar,b_9fuv7uomkv,99976,99976,99976.0,99976.0,99976.0,99976.0,99976.0,99976.0,99976.0,99976.0,99976.0,99976.0,99976.0,99976.0,99976.0,99976.0,99976.0,99976.0,99976.0,99976.0
7263,Butterscotch Gift Box,Hard Candy,b_9j1ah2t6z3,383,383,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0
7264,Freeze Dried Tropical Skittles 7 oz.,Hard Candy,b_65d7vhcxx3,32,32,32.0,32.0,32.0,32.0,32.0,22.0,22.0,22.0,22.0,22.0,,,,,,,,
7265,Energy Bar Ready Mix - Cocoa Flax & Almond,Snack Bar,b_198db521,115,115,115.0,115.0,115.0,115.0,115.0,112.0,112.0,111.0,111.0,111.0,111.0,111.0,111.0,110.0,110.0,1554.0,1554.0,1554.0
7266,"Specialita LeItaliane Sicilian Blood Orange PGI, 3.5 oz.",Hard Candy,b_7sqahcs4cc,928,928,916.0,916.0,916.0,916.0,916.0,916.0,904.0,904.0,,,898.0,898.0,898.0,898.0,898.0,898.0,898.0,898.0
7267,Cocoa Hazelnut High Protein Spread,Snack Bar,b_1l49t5r2ef,232,232,232.0,232.0,230.0,230.0,230.0,224.0,224.0,222.0,222.0,220.0,220.0,218.0,218.0,214.0,214.0,212.0,212.0,209.0
7268,Snack Pack High Protein Original Peanut Butter,Snack Bar,b_1l49t5r2ef,21,21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,17.0,17.0,19.0,19.0,17.0,17.0,17.0
7269,Chookie Oat Raisin Banana Nut,Snack Bar,b_azx3rf5z9d,56,56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
7270,"Chocolate Chip ""Dino""mite",Snack Bar,b_c5hhd0gva4,3083,3083,3083.0,3083.0,3039.0,3039.0,3039.0,3029.0,3029.0,2998.0,2998.0,2942.0,2942.0,2914.0,2914.0,2738.0,2738.0,2728.0,2728.0,2695.0
7271,Rockin' Straw-beary,Snack Bar,b_c5hhd0gva4,35,35,35.0,,,,,,,,0.0,457.0,457.0,452.0,452.0,436.0,436.0,429.0,429.0,393.0
7272,Madagascar Vanilla Almond & Honey,Snack Bar,b_c5hhd0gva4,197,197,197.0,197.0,196.0,196.0,196.0,185.0,185.0,180.0,180.0,165.0,165.0,159.0,159.0,154.0,154.0,153.0,153.0,147.0
7273,Beehive Jive Oats and Honey,Snack Bar,b_c5hhd0gva4,108,108,108.0,108.0,102.0,102.0,102.0,92.0,,90.0,90.0,747.0,747.0,741.0,741.0,741.0,741.0,738.0,738.0,731.0
7274,Wild Caught Salmon Baby Food Pouch with Organic Butternut Squash and Beet,Snack Bar,b_8qsqip1kh6,23983,23983,23983.0,23983.0,23983.0,23983.0,23983.0,23983.0,23983.0,23983.0,,,,,,,,,,
7275,Organic Roots Baby Food Pouch,Snack Bar,b_8qsqip1kh6,14569,14569,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0,14569.0
7276,Cacao Almond Superfood Bites,Snack Bar,b_n7t8jycc2g,384,384,384.0,384.0,384.0,384.0,384.0,384.0,384.0,,,,,,,,,,,
7277,Cinnamon Swirl (8ct retail display case),Snack Bar,b_140p36b531,2772,2772,2772.0,2772.0,2749.0,2749.0,2749.0,2721.0,2721.0,2708.0,2708.0,2662.0,2662.0,2641.0,2641.0,2631.0,2631.0,2618.0,2618.0,2607.0
7278,Chocolate Brownie Grass Fed Whey Protein Bars,Snack Bar,b_btxwl6g6xm,3480,3480,3480.0,3480.0,3480.0,3463.0,3463.0,3459.0,3459.0,3459.0,3445.0,3445.0,3428.0,3428.0,3415.0,3404.0,3404.0,3404.0,3397.0,3390.0
7279,Chocolate Peanut Butter Grass Fed Whey Protein Bars,Snack Bar,b_btxwl6g6xm,2754,2754,2754.0,2754.0,2754.0,,,,,,,,2701.0,2701.0,2665.0,,,,,
7280,Cocoa Crunch Collagen Protein Bar (9 Bars),Snack Bar,b_9gky3ziptu,109,109,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0
7281,RUNNER Bar - Cherry Walnut,Snack Bar,b_9ur0sfnx5v,1599,1599,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0
7282,PB & J Power Bites - 3 Pack,Snack Bar,b_nqvcsr3vqm,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7283,Cashew Strawberry Power Bites - 3 Pack,Snack Bar,b_nqvcsr3vqm,0,0,0.0,0.0,0.0,0.0,0.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0
7284,Peanut Butter & Jelly Energy Bar - 10 Pack,Snack Bar,b_666c8eb8,1317,1317,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0
7285,Chocolate Peanut Butter Energy Bar - 10 Pack,Snack Bar,b_666c8eb8,513,513,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0
7286,Trailhead Ginger Bread Energy Bar,Snack Bar,b_7bswj5r7s4,24,24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
7287,Sleeve Superfruit Slam,Snack Bar,b_6gdl02y9f6,960,960,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,959.0,959.0,959.0,959.0,959.0,959.0,982.0,982.0,
7288,Sleeve Banana Nut Bread,Snack Bar,b_6gdl02y9f6,992,992,992.0,992.0,992.0,992.0,992.0,992.0,992.0,992.0,992.0,991.0,991.0,990.0,990.0,990.0,990.0,990.0,990.0,
7289,Sleeve Peanut Butter,Snack Bar,b_6gdl02y9f6,4754,4754,4754.0,1668.0,1668.0,1668.0,1668.0,,,,,,,,,,,,,
7290,"No Nuts! Nut-Free Lemon Crème  Protein   Snack Bars, 12-Bars",Snack Bar,b_7b2e40f86b,9811,9811,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9808.0,9808.0,9808.0
7291,No Nuts! Nut-Free Blueberry & Vanilla Protein  Bars 12-Bars,Snack Bar,b_7b2e40f86b,9806,9806,9806.0,9806.0,9806.0,9806.0,9806.0,9806.0,9806.0,9806.0,9806.0,9806.0,9806.0,9806.0,9806.0,9806.0,9806.0,9803.0,9803.0,9803.0
7292,Organic Mango Almond Jonesbar,Snack Bar,b_67crlwbx89,4928,4928,4928.0,4928.0,4928.0,4928.0,4928.0,4928.0,4928.0,4928.0,4928.0,4928.0,4916.0,4916.0,4904.0,4904.0,4904.0,4904.0,4904.0,4904.0
7293,"Lemon Hard Candy Drops, 4.5 oz.",Hard Candy,b_f0wtyxk4dn,4928,4928,4928.0,4928.0,4928.0,4928.0,4928.0,4928.0,,,,,,,,,,,,
7294,Sci-Fi Foods UK Freeze Dried Chamoy Spiced Peach Rings Perfect Gift Bag Box of Treats,Hard Candy,b_g4w4xyyv4f,95,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0
7295,Sci-Fi Foods UK Freeze Dried Apple Rings Sweet Sour Crunchy Treat Gift Bag Suitable For Halal,Hard Candy,b_g4w4xyyv4f,13,13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
7296,Sci-Fi Foods UK Freeze Dried Watermelon Rings Sweet Sour Crunchy Treat Gift Bag,Hard Candy,b_g4w4xyyv4f,101,101,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
7297,Sci-Fi Foods UK Watermelon Flavour Bonbons Experience Explosive Flavour and Massive Crunch,Hard Candy,b_g4w4xyyv4f,155,155,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0
7298,Sci-Fi Foods UK Freeze Dried Round Button Multicoloured Crazy Sours Flavour Sweets Treat Bags and Box Present Gift,Hard Candy,b_g4w4xyyv4f,88,88,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0
7299,Freeze Dried Skittles Crunchy Popped Skittles Candy Sweets 1KG Worldwide Shipping,Hard Candy,b_g4w4xyyv4f,77,77,77.0,77.0,77.0,77.0,77.0,77.0,77.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0
7300,Strawberry Bonbons Experience Explosive Flavour and Massive Crunch,Hard Candy,b_g4w4xyyv4f,69,69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0
7301,Sci-Fi Foods UK Freeze Dried Sour Foam Gums Crunchy Candy Treats,Hard Candy,b_g4w4xyyv4f,140,140,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0
7302,Sci-Fi Foods UK Freeze Dried Assorted Flavour Chews Milk,Hard Candy,b_g4w4xyyv4f,40,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
7303,Jonesbar Coconut Organic Energy Bar 1.7oz,Snack Bar,b_23sh2dxn,40,40,40.0,40.0,,,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,,,
7304,Jonesbar PB+J Peanut Butter & Jelly Organic Energy Bar 1.7oz,Snack Bar,b_23sh2dxn,200,200,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,180.0,,,
7305,Keto Gourmet Chocolate Peanut Butter Protein Bar,Snack Bar,b_9icppwrivi,9863,9863,9863.0,9863.0,9863.0,9863.0,9863.0,9863.0,9863.0,9863.0,9848.0,9848.0,9848.0,9848.0,9848.0,9848.0,9848.0,9848.0,9848.0,9848.0
7306,Keto Gourmet Caramel Cream Protein Bar,Snack Bar,b_9icppwrivi,9882,9882,9882.0,9882.0,9882.0,9882.0,9882.0,9882.0,9882.0,9882.0,9882.0,9882.0,9882.0,9882.0,9882.0,9882.0,9882.0,9882.0,9882.0,9882.0
7307,Gourmet Tutti Frutti Protein Cheesecake (Keto),Snack Bar,b_9icppwrivi,9910,9910,9910.0,9910.0,9910.0,9910.0,9910.0,9910.0,9910.0,9910.0,9910.0,9910.0,9910.0,9910.0,9910.0,9910.0,9910.0,9910.0,9910.0,9910.0
7308,Gourmet Chocolate Protein Cheesecake (Keto),Snack Bar,b_9icppwrivi,9690,9690,9690.0,9690.0,9690.0,9690.0,9690.0,9690.0,9690.0,9690.0,9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,9670.0
7309,Gourmet Vanilla Protein Cheesecake (Keto),Snack Bar,b_9icppwrivi,9840,9840,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9830.0,9830.0,9830.0,9830.0,9830.0,9830.0,9830.0,9830.0,9830.0,9830.0
7310,Gourmet Cinnamon Sugar Donuts | Keto Low Carb Muffins,Snack Bar,b_9icppwrivi,9853,9853,9853.0,9853.0,9853.0,,,,9853.0,9853.0,9853.0,9853.0,9851.0,9851.0,9851.0,9851.0,9851.0,9851.0,9851.0,9851.0
7311,Gourmet Salted Caramel Protein Blondie,Snack Bar,b_9icppwrivi,9865,9865,9865.0,9865.0,9865.0,9865.0,9865.0,9865.0,9865.0,9865.0,9865.0,9865.0,9865.0,9865.0,9865.0,9865.0,9865.0,9865.0,9865.0,9865.0
7312,Gourmet Peanutty Caramel Cream Protein Bar (Keto),Snack Bar,b_9icppwrivi,9959,9959,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0
7313,Turmeric Lemon Orange Ayurvedic Herbs - 4.0oz,Snack Bar,b_4utgrcuqqx,9959,9959,9959.0,9959.0,9959.0,9959.0,9959.0,1304.0,1304.0,9959.0,9853.0,9853.0,9851.0,9851.0,9959.0,1304.0,1304.0,9959.0,9959.0,9959.0
7314,Coconut Ginger Almond Butter - 4.0oz,Snack Bar,b_4utgrcuqqx,9959,9959,9959.0,9959.0,9959.0,9959.0,9959.0,1304.0,1304.0,9959.0,9853.0,9853.0,9851.0,9851.0,9959.0,1304.0,1304.0,9959.0,9959.0,9959.0
7315,Naughty but Nice Chocolate Peanut Butter - 4.2oz,Snack Bar,b_4utgrcuqqx,9959,9959,9959.0,9959.0,9959.0,9959.0,9959.0,1304.0,1304.0,9959.0,9853.0,9853.0,9851.0,9851.0,9959.0,1304.0,1304.0,9959.0,9959.0,9959.0
7316,Banana Bread Coconut Sugar Sweetened - Nut Free,Snack Bar,b_4utgrcuqqx,9959,9959,9959.0,9959.0,9959.0,9959.0,9959.0,1304.0,1304.0,9959.0,9853.0,9853.0,9851.0,9851.0,9959.0,1304.0,1304.0,9959.0,9959.0,9959.0
7317,Almond Pumpkin Grain Free Paleo - 4.0oz,Snack Bar,b_4utgrcuqqx,9959,9959,9959.0,9959.0,9959.0,9959.0,9959.0,1304.0,1304.0,9959.0,9853.0,9853.0,9851.0,9851.0,9959.0,1304.0,1304.0,9959.0,9959.0,9959.0
7318,Carob Fig Hazelnut Ayurvedic Herbs - 4.0oz,Snack Bar,b_4utgrcuqqx,9959,9959,9959.0,9959.0,9959.0,9959.0,9959.0,1304.0,1304.0,9959.0,9853.0,9853.0,9851.0,9851.0,9959.0,1304.0,1304.0,9959.0,9959.0,9959.0
7319,Orange Barrel Hard Candy,Hard Candy,b_anxmnycn,7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
7320,Coconut Cashew Energy Bar  - 1.75 oz,Snack Bar,b_9ru7citzf7,3992,3992,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0
7321,Fruit Nut + Seed Energy Bar - 1.75 oz,Snack Bar,b_9ru7citzf7,3992,3992,3992.0,3992.0,3508.0,3508.0,3508.0,3496.0,3496.0,3496.0,3496.0,3496.0,3496.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0
7322,Blueberry + Lemon Energy Bar  - 1.75 oz,Snack Bar,b_9ru7citzf7,3508,3508,3508.0,3508.0,3508.0,3508.0,3508.0,3496.0,3496.0,3496.0,3496.0,3496.0,3496.0,3496.0,3496.0,3496.0,3496.0,3496.0,3496.0,3496.0
7323,Paw Patrol Jumbo Surprise Egg (case),Hard Candy,b_vwe3my2dl8,168,168,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0
7324,Galerie Squirt Blaster with Jelly Beans - Fun-Filled  (case),Hard Candy,b_vwe3my2dl8,376,376,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0
7325,L.O.L. Surprise! Jumbo Surprise Egg,Hard Candy,b_vwe3my2dl8,170,170,170.0,170.0,170.0,170.0,170.0,170.0,170.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0
7326,Crazy Hair Candy Dispensers (case),Hard Candy,b_vwe3my2dl8,348,348,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0
7327,Hot Wheels Jumbo Surprise Egg (case),Hard Candy,b_vwe3my2dl8,750,750,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,720.0
7328,Star Wars The Mandalorian Jumbo Egg with Candy,Hard Candy,b_vwe3my2dl8,300,300,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
7329,Star Wars - Mandalorian Printed Eggs with jellybeans (case),Hard Candy,b_vwe3my2dl8,114,114,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0
7330,SpongeBob Plush with Peppermints (case),Hard Candy,b_vwe3my2dl8,44,44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
7331,Star Wars The Mandalorian Grogu Christmas Plush (Copy),Hard Candy,b_vwe3my2dl8,52,52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
7332,Peanut Butter Cup,Snack Bar,b_yz8k3hqf9h,305,305,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,304.0,304.0,302.0,302.0,296.0,296.0,293.0,293.0,291.0
7333,Blueberry Almond,Snack Bar,b_yz8k3hqf9h,248,248,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0
7334,Cinna Cherry Byte Bar,Snack Bar,b_d18mx2chr1,224,224,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,,224.0
7335,Confectionery Versailles Violettes chair,Hard Candy,b_2276fmm9ee,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,
7336,Traditional confectionery Paris Violettes,Hard Candy,b_2276fmm9ee,60,60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
7337,"Clarity Blend Organic Hard Candy Lemon, Peppermint, Lavender",Hard Candy,b_dsnudsdke8,156,156,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0
7338,Raw Rev Mixed Nuts & Chocolate Chip Raw Rev Birthday Cake Stevia Free Protein Bar,Snack Bar,b_9vq3jaq3k9,38,38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
7339,Raw Rev Creamy Peanut Butter & Sea SaltRaw Rev Birthday Cake Stevia Free Protein Bar  ,Snack Bar,b_9vq3jaq3k9,183,183,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0
7340,Raw Rev Birthday Cake Stevia Free Vegan Protein Bar,Snack Bar,b_9vq3jaq3k9,33,33,33.0,33.0,33.0,33.0,33.0,,,,,33.0,33.0,33.0,33.0,,,,,33.0
7341,Honey Sweets,Hard Candy,b_wx5wt8avs8,5999898,5999898,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0,5999898.0
7342,Single Serve Double Dark Chocolate Bites - 3 Bites (1.4 oz),Snack Bar,b_258wkjbv63,88,88,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0
7343,Single Serve Dark Chocolate Almond Bites - 3 Bites (1.4 oz),Snack Bar,b_258wkjbv63,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
7344,Bar - Oatmeal Raisin,Snack Bar,b_57qssr73d7,-81,-81,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0
7345,Bar - Coffee Pecan,Snack Bar,b_57qssr73d7,169,169,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0
7346,"Umbrella Sunny Seeds, 2oz (Clam Shell) Best by 9-15-23",Hard Candy,b_7roi94rw,24,24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
7347,PIstachio'Clock Granola Bar,Snack Bar,b_2vrk627n02,940,940,940.0,940.0,940.0,940.0,940.0,940.0,940.0,24.0,940.0,940.0,940.0,940.0,940.0,940.0,85.0,85.0,940.0,940.0
7348,Gorgeous Green Apple Tamalitoz,Hard Candy,b_3pi3q87y4r,24,24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,
7349,TANTALIZING TAMARIND TAMALITOZ CANDY 12 CT,Hard Candy,b_3pi3q87y4r,24,24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
7350,CHERRY IT'S A FIRE TAMALITOZ CANDY 12 CT,Hard Candy,b_3pi3q87y4r,940,940,940.0,940.0,940.0,940.0,940.0,940.0,940.0,24.0,940.0,940.0,940.0,940.0,940.0,940.0,85.0,9280.0,9280.0,9280.0
7351,"Caffeinated Snack Bar, Lemon",Snack Bar,b_aaw1738xwc,9045,9045,8993.0,8993.0,8993.0,8993.0,8962.0,8962.0,8913.0,8913.0,8862.0,8862.0,8805.0,8805.0,8736.0,8736.0,8687.0,,,8637.0
7352,"Caffeinated Snack Bar, Birthday Cake",Snack Bar,b_aaw1738xwc,,,11485.0,11485.0,11485.0,11485.0,11373.0,11373.0,11274.0,11274.0,,,,,10918.0,10918.0,10845.0,10845.0,10740.0,10730.0
7353,"Caffeinated Snack Bars, Variety Pack",Snack Bar,b_aaw1738xwc,6195,6195,6195.0,6195.0,6195.0,6172.0,6172.0,6172.0,6150.0,6150.0,6128.0,6128.0,,,,,,,5994.0,5994.0
7354,Tahini Lemon Cranberry,Snack Bar,b_ljt37n93qm,193,193,193.0,193.0,193.0,,193.0,,,,,,,,,,,,,162.0
7355,Sattva Vida Bites - Chia Crunch,Snack Bar,b_23grv51tze,248,248,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,232.0,232.0,232.0,232.0,232.0
7356,RAINDROPS ICE CREAM CANDY,Hard Candy,b_7l6tbl88g3,20608,20608,20608.0,20608.0,20608.0,20608.0,20608.0,20588.0,20588.0,20588.0,20588.0,20588.0,20588.0,20588.0,20588.0,20588.0,20588.0,20588.0,20588.0,20588.0
7357,"6"" JUMBO EASTER EGG",Hard Candy,b_7l6tbl88g3,15862,15862,15862.0,15862.0,15862.0,15862.0,15862.0,15862.0,15862.0,15862.0,15862.0,15862.0,15862.0,15862.0,15862.0,15862.0,15862.0,15862.0,15862.0,15862.0
7358,TOOTSIE ROLL GIANT SIZE,Hard Candy,b_7l6tbl88g3,21353,21353,21353.0,21353.0,21353.0,21353.0,21353.0,,,,,,,,,21353.0,21353.0,21353.0,21353.0,21353.0
7359,SALSAGHETI WATERMELON CANDY,Hard Candy,b_7l6tbl88g3,20697,20697,20697.0,20697.0,20697.0,20697.0,20697.0,20697.0,20697.0,20697.0,20697.0,20697.0,20697.0,20697.0,20697.0,20697.0,20697.0,20697.0,20697.0,20697.0
7360,TRIPLE SOUR CANDY DIP,Hard Candy,b_5fjtnjegy9,18961,18961,18961.0,18961.0,18961.0,18961.0,18961.0,18961.0,18961.0,18752.0,18961.0,18352.0,18352.0,18352.0,18352.0,18352.0,18961.0,18961.0,18352.0,21639.0
7361,Purposefuel Mango Turmeric,Snack Bar,b_454cw9au8t,1904,1904,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1832.0,1832.0,1904.0,1832.0,1832.0,1832.0,1904.0,1904.0,1904.0,1904.0,1904.0,1832.0
7362,Purposefuel Matcha Lemon,Snack Bar,b_454cw9au8t,1904,1904,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1832.0,1832.0,1904.0,1832.0,1832.0,1832.0,1904.0,1904.0,1904.0,1904.0,1904.0,1832.0
7363,Lucky Ducks,Hard Candy,b_1kp8b8qjmn,12,12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,,
7364,Sugar Free Peanut Butter Bars,Hard Candy,b_1kp8b8qjmn,30,30,30.0,30.0,30.0,30.0,24.0,24.0,24.0,24.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,
